Data,Vendas,Receita,Despesas_de_Marketing,Numero_de_Clientes,Canal_de_Venda,Regiao,Produto
2023-02-23,11.647787770432437,2.577345324518925,-4.035221222956756,542,E-commerce,South,Alimentos
2023-02-23,11.647787770432437,0.5773453245189248,-1.0352212229567561,542,Mídia Social,South,Alimentos
2023-02-23,16.647787770432437,22.577345324518923,-0.035221222956756226,542,E-commerce,East,Alimentos
2023-02-23,9.647787770432437,5.577345324518925,-4.035221222956756,543,E-commerce,North,Alimentos
2023-02-23,17.647787770432437,15.577345324518925,0.9647787770432438,541,Loja Física,South,Roupas
2023-02-23,16.647787770432437,29.577345324518923,-1.0352212229567561,542,Loja Física,Centro-Oeste,Eletrônicos
2023-02-24,15.497291635258236,-0.6032500376901169,-3.0502708364741764,551,Loja Física,North,Alimentos
2023-02-24,13.497291635258236,11.396749962309883,-1.0502708364741764,550,Mídia Social,Centro-Oeste,Cosméticos
2023-02-24,10.497291635258236,27.396749962309883,-2.0502708364741764,553,E-commerce,South,Livros
2023-02-24,10.497291635258236,12.396749962309883,-0.050270836474176406,553,E-commerce,East,Roupas
2023-02-24,14.497291635258236,-3.603250037690117,-3.0502708364741764,553,Mídia Social,North,Eletrônicos
2023-02-24,9.497291635258236,-4.603250037690117,0.9497291635258236,553,Loja Física,South,Eletrônicos
2023-02-24,14.497291635258236,8.396749962309883,0.9497291635258236,552,Loja Física,Centro-Oeste,Livros
2023-02-24,9.497291635258236,14.396749962309883,3.9497291635258236,554,Mídia Social,South,Cosméticos
2023-02-24,11.497291635258236,1.3967499623098831,-0.050270836474176406,553,E-commerce,North,Eletrônicos
2023-02-24,17.497291635258236,21.396749962309883,-1.0502708364741764,554,Loja Física,East,Cosméticos
2023-02-24,11.497291635258236,9.396749962309883,2.9497291635258236,551,E-commerce,Centro-Oeste,Livros
2023-02-24,9.497291635258236,-5.603250037690117,-3.0502708364741764,551,Mídia Social,East,Livros
2023-02-25,9.340319321067668,-1.7916168147187985,-2.065968067893233,563,Loja Física,East,Livros
2023-02-25,17.340319321067668,26.2083831852812,-2.065968067893233,561,Mídia Social,South,Cosméticos
2023-02-25,13.340319321067668,9.208383185281201,2.934031932106767,560,Mídia Social,East,Alimentos
2023-02-25,16.340319321067668,16.2083831852812,-0.06596806789323317,563,Mídia Social,Centro-Oeste,Livros
2023-02-25,15.340319321067668,20.2083831852812,-3.065968067893233,563,E-commerce,Centro-Oeste,Livros
2023-02-25,14.340319321067668,16.2083831852812,-0.06596806789323317,560,Mídia Social,North,Roupas
2023-02-25,18.340319321067668,13.208383185281201,2.934031932106767,563,Loja Física,North,Roupas
2023-02-25,10.340319321067668,-5.7916168147187985,-2.065968067893233,562,Loja Física,Centro-Oeste,Roupas
2023-02-25,9.340319321067668,30.2083831852812,3.934031932106767,563,E-commerce,North,Eletrônicos
2023-02-25,17.340319321067668,9.208383185281201,2.934031932106767,561,Loja Física,South,Cosméticos
2023-02-25,18.340319321067668,7.2083831852812015,4.934031932106767,561,E-commerce,South,Alimentos
2023-02-25,16.340319321067668,-4.7916168147187985,-0.06596806789323317,560,E-commerce,East,Cosméticos
2023-02-26,10.177161504450886,8.012593805341064,-1.0822838495549112,572,E-commerce,East,Cosméticos
2023-02-26,13.177161504450886,25.012593805341062,-1.0822838495549112,574,Loja Física,North,Alimentos
2023-02-26,11.177161504450886,24.012593805341062,4.917716150445089,574,E-commerce,Centro-Oeste,Livros
2023-02-26,15.177161504450886,6.012593805341064,-4.082283849554911,570,Loja Física,Centro-Oeste,Cosméticos
2023-02-26,10.177161504450886,-1.987406194658936,4.917716150445089,573,Loja Física,East,Eletrônicos
2023-02-26,9.177161504450886,5.012593805341064,1.9177161504450888,572,Loja Física,South,Cosméticos
2023-02-26,16.177161504450886,5.012593805341064,0.9177161504450887,574,Mídia Social,South,Livros
2023-02-26,13.177161504450886,30.012593805341062,3.917716150445089,573,E-commerce,South,Livros
2023-02-26,14.177161504450886,4.012593805341064,1.9177161504450888,574,Mídia Social,North,Eletrônicos
2023-02-26,11.177161504450886,-3.987406194658936,-2.082283849554911,570,Mídia Social,East,Cosméticos
2023-02-26,15.177161504450886,14.012593805341064,-1.0822838495549112,570,E-commerce,North,Roupas
2023-02-26,13.177161504450886,29.012593805341062,-3.082283849554911,571,Mídia Social,Centro-Oeste,Alimentos
2023-02-27,10.008120316124613,20.809744379349535,3.9008120316124613,580,Mídia Social,South,Alimentos
2023-02-27,9.008120316124613,-7.190255620650465,1.9008120316124613,581,E-commerce,South,Alimentos
2023-02-27,17.00812031612461,10.809744379349535,-1.0991879683875387,582,Loja Física,North,Roupas
2023-02-27,17.00812031612461,4.809744379349535,-0.09918796838753874,584,E-commerce,Centro-Oeste,Alimentos
2023-02-27,18.00812031612461,17.809744379349535,-3.0991879683875387,584,Mídia Social,Centro-Oeste,Alimentos
2023-02-27,10.008120316124613,20.809744379349535,1.9008120316124613,581,Mídia Social,North,Livros
2023-02-27,10.008120316124613,12.809744379349535,-1.0991879683875387,583,E-commerce,East,Livros
2023-02-27,12.008120316124613,9.809744379349535,-3.0991879683875387,583,Mídia Social,East,Cosméticos
2023-02-27,18.00812031612461,23.809744379349535,-0.09918796838753874,583,E-commerce,North,Livros
2023-02-27,15.008120316124613,-5.190255620650465,2.9008120316124613,584,Loja Física,South,Alimentos
2023-02-27,18.00812031612461,27.809744379349535,-2.0991879683875387,581,Loja Física,Centro-Oeste,Livros
2023-02-27,11.008120316124613,8.809744379349535,-4.099187968387539,582,Loja Física,East,Alimentos
2023-02-28,9.833508781455588,-7.399789462253294,-1.116649121854441,594,E-commerce,South,Roupas
2023-02-28,13.833508781455588,28.600210537746705,-0.1166491218544411,591,Mídia Social,Centro-Oeste,Livros
2023-02-28,14.833508781455588,-7.399789462253294,4.883350878145559,593,Loja Física,Centro-Oeste,Livros
2023-02-28,15.833508781455588,5.600210537746706,-4.116649121854441,591,Mídia Social,South,Livros
2023-02-28,16.83350878145559,20.600210537746705,-2.116649121854441,592,E-commerce,Centro-Oeste,Cosméticos
2023-02-28,16.83350878145559,-9.399789462253294,-2.116649121854441,593,Mídia Social,East,Livros
2023-02-28,16.83350878145559,22.600210537746705,-0.1166491218544411,590,Loja Física,East,Alimentos
2023-02-28,15.833508781455588,27.600210537746705,-4.116649121854441,594,E-commerce,North,Alimentos
2023-02-28,14.833508781455588,23.600210537746705,3.883350878145559,592,Loja Física,North,Livros
2023-02-28,13.833508781455588,6.600210537746706,3.883350878145559,594,Loja Física,South,Livros
2023-02-28,9.833508781455588,2.6002105377467064,-2.116649121854441,594,E-commerce,East,Alimentos
2023-02-28,16.83350878145559,17.600210537746705,0.8833508781455589,594,Mídia Social,North,Eletrônicos
2023-03-01,16.653650240809668,31.9843802889716,3.165365024080967,603,E-commerce,North,Roupas
2023-03-01,20.653650240809668,6.9843802889715985,-3.834634975919033,603,Mídia Social,East,Eletrônicos
2023-03-01,17.653650240809668,-3.0156197110284015,-2.834634975919033,600,E-commerce,Centro-Oeste,Eletrônicos
2023-03-01,20.653650240809668,8.984380288971598,-2.834634975919033,601,E-commerce,South,Alimentos
2023-03-01,20.653650240809668,-1.0156197110284015,2.165365024080967,600,Mídia Social,South,Livros
2023-03-01,13.653650240809666,9.984380288971598,-3.834634975919033,602,E-commerce,East,Roupas
2023-03-01,18.653650240809668,20.9843802889716,2.165365024080967,601,Loja Física,South,Roupas
2023-03-01,12.653650240809666,13.984380288971598,4.165365024080967,601,Loja Física,North,Roupas
2023-03-01,11.653650240809666,28.9843802889716,-3.834634975919033,603,Mídia Social,Centro-Oeste,Livros
2023-03-01,13.653650240809666,20.9843802889716,5.165365024080967,600,Mídia Social,North,Roupas
2023-03-01,19.653650240809668,-3.0156197110284015,-1.8346349759190332,600,Loja Física,East,Livros
2023-03-01,18.653650240809668,14.984380288971598,0.16536502408096676,602,Loja Física,Centro-Oeste,Eletrônicos
2023-03-02,16.468877750799887,28.76265330095986,0.14688777507998885,614,Loja Física,South,Livros
2023-03-02,16.468877750799887,-3.2373466990401365,-3.853112224920011,614,E-commerce,East,Roupas
2023-03-02,17.468877750799887,11.762653300959864,5.146887775079989,610,E-commerce,Centro-Oeste,Cosméticos
2023-03-02,20.468877750799887,17.76265330095986,2.146887775079989,610,Loja Física,Centro-Oeste,Roupas
2023-03-02,13.468877750799887,27.76265330095986,2.146887775079989,610,Mídia Social,South,Alimentos
2023-03-02,20.468877750799887,29.76265330095986,-0.8531122249200112,612,Mídia Social,East,Livros
2023-03-02,12.468877750799887,9.762653300959864,2.146887775079989,611,Mídia Social,North,Alimentos
2023-03-02,17.468877750799887,32.76265330095986,-2.853112224920011,611,Loja Física,East,Roupas
2023-03-02,12.468877750799887,25.76265330095986,1.1468877750799888,614,Mídia Social,Centro-Oeste,Eletrônicos
2023-03-02,17.468877750799887,9.762653300959864,0.14688777507998885,613,E-commerce,North,Livros
2023-03-02,11.468877750799887,23.76265330095986,-0.8531122249200112,614,E-commerce,South,Livros
2023-03-02,12.468877750799887,4.7626533009598635,-3.853112224920011,613,Loja Física,North,Eletrônicos
2023-03-03,17.279533467542294,15.535440161050753,2.1279533467542295,623,Mídia Social,East,Alimentos
2023-03-03,18.279533467542294,-0.46455983894924735,1.1279533467542293,621,Mídia Social,North,Roupas
2023-03-03,20.279533467542294,25.53544016105075,-1.8720466532457707,621,Mídia Social,Centro-Oeste,Alimentos
2023-03-03,20.279533467542294,18.53544016105075,-0.8720466532457707,620,E-commerce,North,Roupas
2023-03-03,12.279533467542294,21.53544016105075,-2.8720466532457705,622,E-commerce,East,Livros
2023-03-03,20.279533467542294,27.53544016105075,-2.8720466532457705,623,Loja Física,East,Livros
2023-03-03,16.279533467542294,-0.46455983894924735,3.1279533467542295,621,E-commerce,Centro-Oeste,Roupas
2023-03-03,14.279533467542294,9.535440161050753,-0.8720466532457707,621,Loja Física,North,Alimentos
2023-03-03,13.279533467542294,30.53544016105075,-2.8720466532457705,624,E-commerce,South,Eletrônicos
2023-03-03,12.279533467542294,13.535440161050753,3.1279533467542295,622,Mídia Social,South,Livros
2023-03-03,13.279533467542294,26.53544016105075,-0.8720466532457707,622,Loja Física,South,Eletrônicos
2023-03-03,16.279533467542294,6.535440161050753,-3.8720466532457705,621,Loja Física,Centro-Oeste,Roupas
2023-03-04,19.085968013061585,15.303161615673902,5.108596801306159,633,Loja Física,North,Alimentos
2023-03-04,11.085968013061585,-3.6968383843260977,-3.8914031986938413,631,E-commerce,South,Cosméticos
2023-03-04,17.085968013061585,31.3031616156739,-0.8914031986938415,634,Loja Física,East,Cosméticos
2023-03-04,13.085968013061585,0.3031616156739023,-1.8914031986938415,634,Loja Física,South,Roupas
2023-03-04,11.085968013061585,13.303161615673902,2.1085968013061587,634,E-commerce,North,Eletrônicos
2023-03-04,14.085968013061585,-5.696838384326098,3.1085968013061587,634,Mídia Social,Centro-Oeste,Alimentos
2023-03-04,17.085968013061585,0.3031616156739023,2.1085968013061587,631,Mídia Social,East,Cosméticos
2023-03-04,11.085968013061585,32.3031616156739,0.10859680130615845,630,Mídia Social,South,Cosméticos
2023-03-04,20.085968013061585,-3.6968383843260977,-2.8914031986938413,633,Loja Física,Centro-Oeste,Livros
2023-03-04,19.085968013061585,-2.6968383843260977,5.108596801306159,630,E-commerce,East,Alimentos
2023-03-04,18.085968013061585,-0.6968383843260977,-0.8914031986938415,634,Mídia Social,North,Cosméticos
2023-03-04,17.085968013061585,15.303161615673902,2.1085968013061587,631,E-commerce,Centro-Oeste,Livros
2023-03-05,10.888539826019825,7.066247791223789,-3.9111460173980177,644,E-commerce,Centro-Oeste,Cosméticos
2023-03-05,14.888539826019825,-2.9337522087762107,2.0888539826019823,641,Mídia Social,Centro-Oeste,Alimentos
2023-03-05,14.888539826019825,15.06624779122379,-1.9111460173980175,640,E-commerce,North,Livros
2023-03-05,13.888539826019825,15.06624779122379,2.0888539826019823,640,Mídia Social,East,Roupas
2023-03-05,19.888539826019823,4.066247791223789,3.0888539826019823,643,Loja Física,South,Alimentos
2023-03-05,14.888539826019825,32.06624779122379,-2.9111460173980177,644,Mídia Social,South,Roupas
2023-03-05,12.888539826019825,25.066247791223788,-2.9111460173980177,641,Loja Física,Centro-Oeste,Roupas
2023-03-05,18.888539826019823,13.06624779122379,-2.9111460173980177,640,Loja Física,East,Cosméticos
2023-03-05,12.888539826019825,-1.9337522087762107,2.0888539826019823,642,E-commerce,East,Eletrônicos
2023-03-05,17.888539826019823,21.066247791223788,4.088853982601982,641,E-commerce,South,Roupas
2023-03-05,16.888539826019823,-5.933752208776211,5.088853982601982,643,Loja Física,North,Eletrônicos
2023-03-05,12.888539826019825,19.066247791223788,2.0888539826019823,644,Mídia Social,North,Livros
2023-03-06,10.687614497970566,-3.1748626024353204,3.068761449797057,650,E-commerce,Centro-Oeste,Eletrônicos
2023-03-06,18.687614497970564,16.82513739756468,-0.9312385502029434,650,Mídia Social,Centro-Oeste,Cosméticos
2023-03-06,15.687614497970566,25.82513739756468,-2.931238550202943,650,E-commerce,East,Cosméticos
2023-03-06,17.687614497970564,23.82513739756468,-0.9312385502029434,652,E-commerce,North,Alimentos
2023-03-06,19.687614497970564,-6.17486260243532,4.068761449797057,652,E-commerce,South,Roupas
2023-03-06,14.687614497970566,6.82513739756468,5.068761449797057,653,Loja Física,Centro-Oeste,Cosméticos
2023-03-06,14.687614497970566,31.82513739756468,-0.9312385502029434,653,Mídia Social,North,Alimentos
2023-03-06,15.687614497970566,24.82513739756468,2.068761449797057,650,Loja Física,South,Livros
2023-03-06,15.687614497970566,4.82513739756468,2.068761449797057,651,Loja Física,North,Alimentos
2023-03-06,11.687614497970566,6.82513739756468,3.068761449797057,653,Loja Física,East,Alimentos
2023-03-06,14.687614497970566,-1.1748626024353204,-2.931238550202943,653,Mídia Social,East,Eletrônicos
2023-03-06,10.687614497970566,24.82513739756468,3.068761449797057,652,Mídia Social,South,Alimentos
2023-03-07,17.483564096367452,11.580276915640944,-3.9516435903632545,663,Loja Física,South,Alimentos
2023-03-07,15.483564096367454,8.580276915640944,1.0483564096367455,660,Loja Física,North,Livros
2023-03-07,10.483564096367454,1.580276915640944,4.048356409636746,663,E-commerce,North,Livros
2023-03-07,16.483564096367452,19.580276915640944,-3.9516435903632545,661,E-commerce,Centro-Oeste,Roupas
2023-03-07,14.483564096367454,-7.419723084359056,2.0483564096367455,660,Mídia Social,Centro-Oeste,Roupas
2023-03-07,19.483564096367452,16.580276915640944,0.04835640963674548,662,Loja Física,East,Livros
2023-03-07,13.483564096367454,3.580276915640944,2.0483564096367455,663,E-commerce,South,Cosméticos
2023-03-07,17.483564096367452,24.580276915640944,-3.9516435903632545,660,Mídia Social,North,Eletrônicos
2023-03-07,13.483564096367454,5.580276915640944,4.048356409636746,661,Mídia Social,East,Alimentos
2023-03-07,18.483564096367452,8.580276915640944,0.04835640963674548,661,E-commerce,East,Cosméticos
2023-03-07,17.483564096367452,29.580276915640944,-2.9516435903632545,660,Mídia Social,South,Eletrônicos
2023-03-07,18.483564096367452,-7.419723084359056,-3.9516435903632545,662,Loja Física,Centro-Oeste,Cosméticos
2023-03-08,19.276766475580935,10.33211977069712,-2.972323352441906,673,Mídia Social,South,Roupas
2023-03-08,11.276766475580935,27.33211977069712,-3.972323352441906,673,E-commerce,South,Livros
2023-03-08,19.276766475580935,12.33211977069712,3.027676647558094,672,Mídia Social,East,Cosméticos
2023-03-08,11.276766475580935,-7.667880229302879,3.027676647558094,670,Loja Física,East,Roupas
2023-03-08,17.276766475580935,22.33211977069712,3.027676647558094,672,Mídia Social,North,Eletrônicos
2023-03-08,19.276766475580935,8.33211977069712,4.027676647558094,672,E-commerce,East,Alimentos
2023-03-08,19.276766475580935,-7.667880229302879,2.027676647558094,674,Loja Física,South,Alimentos
2023-03-08,19.276766475580935,25.33211977069712,-0.9723233524419064,673,Loja Física,North,Alimentos
2023-03-08,10.276766475580935,-1.6678802293028792,-0.9723233524419064,673,E-commerce,North,Eletrônicos
2023-03-08,19.276766475580935,3.332119770697121,-0.9723233524419064,672,E-commerce,Centro-Oeste,Livros
2023-03-08,15.276766475580935,31.33211977069712,4.027676647558094,671,Mídia Social,Centro-Oeste,Alimentos
2023-03-08,19.276766475580935,9.33211977069712,-3.972323352441906,674,Loja Física,Centro-Oeste,Livros
2023-03-09,19.06760457719898,22.081125492638776,3.0067604577198983,682,Mídia Social,Centro-Oeste,Cosméticos
2023-03-09,16.06760457719898,30.081125492638776,-1.993239542280102,682,E-commerce,East,Roupas
2023-03-09,14.067604577198981,21.081125492638776,-2.9932395422801017,682,Mídia Social,East,Cosméticos
2023-03-09,12.067604577198981,14.081125492638778,4.006760457719898,684,Loja Física,South,Alimentos
2023-03-09,10.067604577198981,8.081125492638778,-1.993239542280102,684,Loja Física,East,Cosméticos
2023-03-09,19.06760457719898,14.081125492638778,2.0067604577198983,682,E-commerce,South,Roupas
2023-03-09,18.06760457719898,21.081125492638776,-3.9932395422801017,681,Loja Física,North,Cosméticos
2023-03-09,12.067604577198981,19.081125492638776,-3.9932395422801017,683,Mídia Social,North,Eletrônicos
2023-03-09,12.067604577198981,28.081125492638776,-3.9932395422801017,683,Loja Física,Centro-Oeste,Cosméticos
2023-03-09,17.06760457719898,-4.918874507361222,1.006760457719898,682,E-commerce,North,Livros
2023-03-09,12.067604577198981,16.081125492638776,1.006760457719898,684,Mídia Social,South,Eletrônicos
2023-03-09,11.067604577198981,0.08112549263877789,2.0067604577198983,680,E-commerce,Centro-Oeste,Eletrônicos
2023-03-10,9.856465720907389,11.827758865088866,-3.014353427909261,690,Loja Física,East,Livros
2023-03-10,18.856465720907387,28.827758865088867,-3.014353427909261,691,Loja Física,South,Roupas
2023-03-10,12.856465720907389,23.827758865088867,-0.014353427909261085,692,E-commerce,East,Roupas
2023-03-10,15.856465720907389,10.827758865088866,4.985646572090739,693,Loja Física,North,Cosméticos
2023-03-10,17.856465720907387,-2.1722411349111344,2.985646572090739,694,E-commerce,Centro-Oeste,Roupas
2023-03-10,17.856465720907387,28.827758865088867,3.985646572090739,693,E-commerce,South,Cosméticos
2023-03-10,9.856465720907389,-5.172241134911134,-2.014353427909261,690,Mídia Social,East,Eletrônicos
2023-03-10,16.856465720907387,18.827758865088867,-3.014353427909261,693,Mídia Social,South,Roupas
2023-03-10,9.856465720907389,-1.1722411349111344,2.985646572090739,693,Loja Física,Centro-Oeste,Roupas
2023-03-10,14.856465720907389,-5.172241134911134,0.9856465720907389,691,E-commerce,North,Roupas
2023-03-10,13.856465720907389,9.827758865088866,3.985646572090739,692,Mídia Social,Centro-Oeste,Eletrônicos
2023-03-10,15.856465720907389,0.8277588650888656,3.985646572090739,693,Mídia Social,North,Roupas
2023-03-11,9.643740887262906,6.572489064715487,-2.0356259112737094,704,Loja Física,Centro-Oeste,Livros
2023-03-11,10.643740887262906,18.572489064715487,-2.0356259112737094,700,Mídia Social,East,Cosméticos
2023-03-11,12.643740887262906,23.572489064715487,-0.0356259112737094,703,Loja Física,South,Eletrônicos
2023-03-11,18.643740887262908,6.572489064715487,3.9643740887262906,702,E-commerce,East,Alimentos
2023-03-11,15.643740887262906,13.572489064715487,-3.0356259112737094,702,Mídia Social,Centro-Oeste,Cosméticos
2023-03-11,11.643740887262906,10.572489064715487,2.9643740887262906,701,Mídia Social,North,Eletrônicos
2023-03-11,13.643740887262906,28.572489064715487,2.9643740887262906,701,Loja Física,East,Roupas
2023-03-11,17.643740887262908,25.572489064715487,3.9643740887262906,704,E-commerce,South,Livros
2023-03-11,9.643740887262906,7.572489064715487,-3.0356259112737094,700,E-commerce,North,Livros
2023-03-11,11.643740887262906,11.572489064715487,3.9643740887262906,701,Mídia Social,South,Livros
2023-03-11,12.643740887262906,13.572489064715487,-3.0356259112737094,704,Loja Física,North,Livros
2023-03-11,18.643740887262908,17.572489064715487,-1.0356259112737094,702,E-commerce,Centro-Oeste,Livros
2023-03-12,12.429823993687233,-6.684211207575322,-3.057017600631277,714,E-commerce,East,Livros
2023-03-12,18.429823993687233,23.315788792424677,1.9429823993687232,710,Mídia Social,South,Roupas
2023-03-12,10.429823993687233,6.315788792424678,-1.0570176006312768,713,E-commerce,Centro-Oeste,Cosméticos
2023-03-12,10.429823993687233,24.315788792424677,2.942982399368723,711,Loja Física,South,Livros
2023-03-12,18.429823993687233,22.315788792424677,3.942982399368723,713,Mídia Social,North,Roupas
2023-03-12,12.429823993687233,13.315788792424678,-1.0570176006312768,713,Mídia Social,Centro-Oeste,Livros
2023-03-12,9.429823993687233,18.315788792424677,-0.0570176006312767,712,E-commerce,South,Cosméticos
2023-03-12,10.429823993687233,-6.684211207575322,-0.0570176006312767,712,Mídia Social,East,Roupas
2023-03-12,10.429823993687233,4.315788792424678,0.9429823993687233,714,E-commerce,North,Livros
2023-03-12,9.429823993687233,26.315788792424677,2.942982399368723,713,Loja Física,North,Roupas
2023-03-12,13.429823993687233,-4.684211207575322,-4.057017600631276,713,Loja Física,East,Alimentos
2023-03-12,15.429823993687233,20.315788792424677,1.9429823993687232,712,Loja Física,Centro-Oeste,Cosméticos
2023-03-13,10.215111165022654,-7.941866601972816,1.9215111165022654,720,Loja Física,East,Alimentos
2023-03-13,10.215111165022654,29.058133398027184,-1.0784888834977346,724,Loja Física,South,Alimentos
2023-03-13,11.215111165022654,4.058133398027184,-1.0784888834977346,720,E-commerce,South,Alimentos
2023-03-13,14.215111165022654,2.0581333980271843,0.9215111165022654,723,Mídia Social,Centro-Oeste,Cosméticos
2023-03-13,17.215111165022655,10.058133398027184,-2.0784888834977346,724,E-commerce,East,Cosméticos
2023-03-13,13.215111165022654,24.058133398027184,2.9215111165022654,723,Loja Física,North,Cosméticos
2023-03-13,9.215111165022654,19.058133398027184,2.9215111165022654,721,E-commerce,North,Cosméticos
2023-03-13,12.215111165022654,12.058133398027184,-2.0784888834977346,724,Mídia Social,North,Livros
2023-03-13,11.215111165022654,11.058133398027184,1.9215111165022654,721,Mídia Social,South,Alimentos
2023-03-13,11.215111165022654,9.058133398027184,0.9215111165022654,724,E-commerce,Centro-Oeste,Livros
2023-03-13,17.215111165022655,26.058133398027184,2.9215111165022654,722,Loja Física,Centro-Oeste,Roupas
2023-03-13,11.215111165022654,13.058133398027184,-4.078488883497735,723,Mídia Social,East,Livros
2023-03-14,15.999999999999998,-5.200000000000003,4.9,730,Mídia Social,Centro-Oeste,Livros
2023-03-14,17.0,4.799999999999997,2.9,732,E-commerce,Centro-Oeste,Cosméticos
2023-03-14,14.999999999999998,-2.200000000000003,-2.1,731,Loja Física,Centro-Oeste,Cosméticos
2023-03-14,17.0,13.799999999999997,4.9,730,Loja Física,East,Livros
2023-03-14,18.0,25.799999999999997,0.8999999999999999,732,Mídia Social,East,Roupas
2023-03-14,10.999999999999998,28.799999999999997,-0.10000000000000009,733,E-commerce,East,Cosméticos
2023-03-14,15.999999999999998,25.799999999999997,0.8999999999999999,733,Loja Física,South,Alimentos
2023-03-14,15.999999999999998,-2.200000000000003,2.9,732,E-commerce,North,Livros
2023-03-14,10.999999999999998,-8.200000000000003,1.9,731,Loja Física,North,Cosméticos
2023-03-14,10.999999999999998,-4.200000000000003,-1.1,734,Mídia Social,South,Cosméticos
2023-03-14,17.0,-4.200000000000003,-4.1,732,Mídia Social,North,Livros
2023-03-14,15.999999999999998,17.799999999999997,1.9,734,E-commerce,South,Alimentos
2023-03-15,15.784888834977348,13.541866601972817,-0.12151111650226509,743,E-commerce,North,Alimentos
2023-03-15,15.784888834977348,-2.458133398027183,4.8784888834977345,740,Loja Física,North,Roupas
2023-03-15,13.784888834977348,-9.458133398027183,-2.121511116502265,743,Mídia Social,East,Roupas
2023-03-15,17.784888834977348,0.5418666019728171,-0.12151111650226509,741,E-commerce,Centro-Oeste,Livros
2023-03-15,9.784888834977348,24.541866601972817,2.878488883497735,744,Mídia Social,Centro-Oeste,Cosméticos
2023-03-15,16.784888834977348,5.541866601972817,4.8784888834977345,742,E-commerce,South,Alimentos
2023-03-15,12.784888834977348,11.541866601972817,4.8784888834977345,740,Loja Física,Centro-Oeste,Livros
2023-03-15,8.784888834977348,1.541866601972817,3.878488883497735,742,E-commerce,East,Eletrônicos
2023-03-15,16.784888834977348,25.541866601972817,-0.12151111650226509,744,Mídia Social,South,Roupas
2023-03-15,11.784888834977348,26.541866601972817,-0.12151111650226509,743,Loja Física,South,Roupas
2023-03-15,9.784888834977348,10.541866601972817,-3.121511116502265,743,Loja Física,East,Cosméticos
2023-03-15,17.784888834977348,-2.458133398027183,-2.121511116502265,744,Mídia Social,North,Eletrônicos
2023-03-16,12.570176006312769,14.284211207575323,0.857017600631277,752,Loja Física,North,Livros
2023-03-16,10.570176006312769,6.284211207575323,-3.142982399368723,751,E-commerce,North,Roupas
2023-03-16,12.570176006312769,24.284211207575325,0.857017600631277,753,Mídia Social,South,Roupas
2023-03-16,12.570176006312769,0.28421120757532314,3.857017600631277,753,Loja Física,East,Roupas
2023-03-16,17.57017600631277,10.284211207575323,-1.142982399368723,754,E-commerce,South,Livros
2023-03-16,15.570176006312769,9.284211207575323,-3.142982399368723,754,Loja Física,Centro-Oeste,Cosméticos
2023-03-16,12.570176006312769,5.284211207575323,-1.142982399368723,752,Loja Física,South,Livros
2023-03-16,15.570176006312769,6.284211207575323,0.857017600631277,751,E-commerce,East,Cosméticos
2023-03-16,10.570176006312769,-9.715788792424677,1.857017600631277,753,Mídia Social,East,Alimentos
2023-03-16,17.57017600631277,-1.7157887924246769,2.857017600631277,753,Mídia Social,Centro-Oeste,Roupas
2023-03-16,17.57017600631277,23.284211207575325,2.857017600631277,752,E-commerce,Centro-Oeste,Cosméticos
2023-03-16,13.570176006312769,4.284211207575323,-3.142982399368723,753,Mídia Social,North,Eletrônicos
2023-03-17,12.356259112737096,0.027510935284514204,-4.164374088726291,761,Mídia Social,East,Eletrônicos
2023-03-17,11.356259112737096,16.027510935284514,3.8356259112737097,762,E-commerce,East,Alimentos
2023-03-17,16.356259112737096,-4.972489064715486,-0.16437408872629033,764,E-commerce,South,Cosméticos
2023-03-17,17.356259112737096,2.027510935284514,-3.1643740887262903,760,E-commerce,North,Eletrônicos
2023-03-17,15.356259112737096,0.027510935284514204,1.8356259112737097,761,Loja Física,Centro-Oeste,Livros
2023-03-17,8.356259112737096,27.027510935284514,2.8356259112737097,764,Loja Física,South,Cosméticos
2023-03-17,13.356259112737096,11.027510935284514,-1.1643740887262903,763,E-commerce,Centro-Oeste,Livros
2023-03-17,9.356259112737096,-2.972489064715486,-0.16437408872629033,760,Mídia Social,South,Roupas
2023-03-17,14.356259112737096,15.027510935284514,3.8356259112737097,764,Mídia Social,North,Cosméticos
2023-03-17,10.356259112737096,24.027510935284514,3.8356259112737097,764,Loja Física,East,Roupas
2023-03-17,15.356259112737096,17.027510935284514,-2.1643740887262903,760,Loja Física,North,Livros
2023-03-17,11.356259112737096,15.027510935284514,-3.1643740887262903,764,Mídia Social,Centro-Oeste,Livros
2023-03-18,17.143534279092613,2.772241134911132,0.8143534279092611,772,Loja Física,North,Roupas
2023-03-18,12.143534279092611,22.772241134911134,-0.18564657209073887,771,Mídia Social,East,Eletrônicos
2023-03-18,8.143534279092611,-10.227758865088868,-0.18564657209073887,772,Loja Física,Centro-Oeste,Livros
2023-03-18,11.143534279092611,-9.227758865088868,4.8143534279092615,774,Mídia Social,South,Cosméticos
2023-03-18,8.143534279092611,5.772241134911132,4.8143534279092615,771,Loja Física,East,Cosméticos
2023-03-18,17.143534279092613,-9.227758865088868,4.8143534279092615,771,Loja Física,South,Alimentos
2023-03-18,15.143534279092611,19.772241134911134,1.814353427909261,774,E-commerce,North,Roupas
2023-03-18,11.143534279092611,16.772241134911134,-1.185646572090739,770,E-commerce,East,Roupas
